Postal Code,Place Name,Latitude,Longitude
L-2370,Howald,49.6118,6.1289
L-2380,Luxembourg,49.6117,6.13
L-2381,Luxembourg,49.6117,6.13
L-2409,Luxembourg,49.6117,6.13
L-2410,Luxembourg,49.6117,6.13
L-2411,Luxembourg,49.6117,6.13
L-2412,Howald,49.6117,6.13
L-2413,Luxembourg,49.6117,6.13
L-2414,Luxembourg,49.6117,6.13
L-2415,Luxembourg,49.6117,6.13
L-2416,Howald,49.6126,6.1243
L-2417,Luxembourg,49.6117,6.13
L-2418,Luxembourg,49.6117,6.13
L-2419,Luxembourg,49.6117,6.13
L-2420,Luxembourg,49.6117,6.13
L-2422,Luxembourg,49.6117,6.13
L-2423,Luxembourg,49.6117,6.13
L-2424,Luxembourg,49.6117,6.13
L-2425,Howald,49.6117,6.13
L-2426,Luxembourg,49.6117,6.13
L-2427,Luxembourg,49.6117,6.13
L-2428,Luxembourg,49.6117,6.13
L-2429,Luxembourg,49.6117,6.13
L-2430,Luxembourg,49.6117,6.13
L-2431,Luxembourg,49.6117,6.13
L-2432,Luxembourg,49.6117,6.13
L-2433,Luxembourg,49.6117,6.13
L-2434,Senningerberg,49.6117,6.13
L-2435,Luxembourg,49.6117,6.13
L-2440,Luxembourg,49.6117,6.13
L-2441,Luxembourg,49.6117,6.13
L-2442,Luxembourg,49.6117,6.13
L-2443,Senningerberg,49.6117,6.13
L-2444,Luxembourg,49.6117,6.13
L-2445,Luxembourg,49.6117,6.13
L-2446,Howald,49.6117,6.13
L-2447,Luxembourg,49.6117,6.13
L-2448,Luxembourg,49.6117,6.13
L-2449,Luxembourg,49.6134,6.126
L-2450,Luxembourg,49.6097,6.1299
L-2451,Luxembourg,49.6117,6.13
L-2452,Luxembourg,49.6117,6.13
L-2453,Luxembourg,49.6117,6.13
L-2510,Strassen,49.6206,6.0733
L-2511,Luxembourg,49.6117,6.13
L-2512,Luxembourg,49.6117,6.13
L-2513,Senningerberg,49.6127,6.1237
L-2514,Luxembourg,49.6117,6.13
L-2515,Luxembourg,49.6117,6.13
L-2516,Luxembourg,49.6117,6.13
L-2517,Luxembourg,49.6117,6.13
L-2518,Luxembourg,49.6117,6.13
L-2519,Luxembourg,49.6117,6.13
L-2520,Luxembourg,49.6117,6.13
L-2521,Luxembourg,49.6117,6.13
L-2522,Luxembourg,49.6117,6.13
L-2523,Luxembourg,49.6117,6.13
L-2524,Howald,49.6117,6.13
L-2525,Luxembourg,49.6117,6.13
L-2526,Luxembourg,49.6117,6.13
L-2527,Luxembourg,49.6117,6.13
L-2528,Luxembourg,49.6117,6.13
L-2529,Howald,49.6117,6.13
L-2530,Luxembourg,49.6117,6.13
L-2531,Luxembourg,49.6117,6.13
L-2532,Luxembourg,49.6117,6.13
L-2533,Luxembourg,49.6117,6.13
L-2534,Luxembourg,49.627,6.1002
L-2535,Luxembourg,49.6117,6.13
L-2536,Luxembourg,49.6117,6.1337
L-2537,Luxembourg,49.6117,6.13
L-2538,Luxembourg,49.6117,6.13
L-2539,Luxembourg,49.6117,6.13
L-2540,Luxembourg,49.6117,6.13
L-2541,Luxembourg,49.6117,6.13
L-2542,Luxembourg,49.6117,6.13
L-2543,Luxembourg,49.6117,6.13
L-2544,Luxembourg,49.6117,6.13
L-2545,Howald,49.6117,6.13
L-2546,Luxembourg,49.6117,6.13
L-2547,Luxembourg,49.6117,6.13
L-2548,Luxembourg,49.6117,6.13
L-2549,Luxembourg,49.6117,6.13
L-2550,Luxembourg,49.6117,6.13
L-2551,Luxembourg,49.6073,6.1104
L-2552,Luxembourg,49.6117,6.13
L-2553,Luxembourg,49.6117,6.13
L-2554,Luxembourg,49.6117,6.13
L-2555,Luxembourg,49.6117,6.13
L-2556,Luxembourg,49.6117,6.13
L-2557,Luxembourg,49.6117,6.13
L-2558,Luxembourg,49.6117,6.13
L-2559,Luxembourg,49.6117,6.13
L-2560,Luxembourg,49.6117,6.13
L-2561,Luxembourg,49.6117,6.13
L-2562,Luxembourg,49.6117,6.13
L-2563,Luxembourg,49.6117,6.13
L-2564,Luxembourg,49.6117,6.13
L-2565,Luxembourg,49.6117,6.13
L-2566,Luxembourg,49.6117,6.13
L-2609,Luxembourg,49.6117,6.13
L-2610,Howald,49.6117,6.13
L-2611,Howald,49.6117,6.13
L-2612,Luxembourg,49.6117,6.13
L-2613,Luxembourg,49.6117,6.13
L-2614,Luxembourg,49.6117,6.13
L-2615,Luxembourg,49.6117,6.13
L-2616,Luxembourg,49.6117,6.13
L-2619,Luxembourg,49.6117,6.13
L-2620,Luxembourg,49.6117,6.13
L-2621,Luxembourg,49.6117,6.13
L-2622,Luxembourg,49.6117,6.13
L-2623,Luxembourg,49.6117,6.13
L-2624,Luxembourg,49.6117,6.13
L-2625,Luxembourg,49.6117,6.13
L-2626,Luxembourg,49.6117,6.13
L-2627,Luxembourg,49.6117,6.13
L-2628,Luxembourg,49.6117,6.13
L-2629,Luxembourg,49.6117,6.13
L-2630,Luxembourg,49.6117,6.13
L-2631,Luxembourg,49.6117,6.13
L-2632,Findel,49.634,6.2091
L-2633,Senningerberg,49.6137,6.1421
L-2634,Luxembourg,49.6117,6.13
L-2635,Luxembourg,49.6117,6.13
L-2636,Luxembourg,49.6117,6.13
L-2651,Luxembourg,49.6117,6.13
L-2652,Luxembourg,49.6117,6.13
L-2653,Luxembourg,49.6117,6.13
L-2661,Luxembourg,49.6117,6.13
L-2662,Luxembourg,49.6117,6.13
L-2663,Luxembourg,49.6117,6.13
L-2664,Luxembourg,49.6117,6.13
L-2665,Luxembourg,49.6117,6.13
L-2666,Luxembourg,49.6117,6.13
L-2667,Luxembourg,49.6117,6.13
L-2668,Luxembourg,49.6117,6.13
L-2669,Luxembourg,49.6117,6.13
L-2670,Luxembourg,49.6117,6.13
L-2671,Luxembourg,49.6117,6.13
L-2672,Luxembourg,49.6117,6.13
L-2673,Luxembourg,49.6117,6.13
L-2680,Luxembourg,49.6117,6.13
L-2711,Luxembourg,49.6117,6.13
L-2712,Staffelstein,49.6117,6.13
L-2713,Luxembourg,49.6117,6.13
L-2714,Luxembourg,49.6117,6.13
L-2715,Luxembourg,49.6117,6.13
L-2716,Luxembourg,49.6117,6.13
L-2717,Luxembourg,49.6117,6.13
L-2718,Luxembourg,49.6117,6.13
L-2719,Luxembourg,49.6117,6.13
L-2720,Luxembourg,49.6117,6.13
L-2721,Luxembourg,49.6117,6.13
L-2722,Luxembourg,49.6117,6.13
L-2723,Howald,49.6117,6.13
L-2724,Luxembourg,49.6117,6.13
L-2725,Luxembourg,49.6117,6.13
L-2726,Luxembourg,49.6117,6.13
L-2727,Howald,49.6117,6.13
L-2728,Luxembourg,49.6117,6.13
L-2729,Luxembourg,49.6117,6.13
L-2730,Luxembourg,49.6117,6.13
L-2731,Luxembourg,49.6117,6.13
L-2732,Luxembourg,49.6117,6.13
L-2733,Luxembourg,49.6117,6.13
L-2734,Luxembourg,49.6117,6.13
L-2736,Luxembourg,49.6117,6.13
L-2737,Luxembourg,49.6117,6.13
L-2738,Luxembourg,49.6117,6.13
L-2739,Luxembourg,49.6117,6.13
L-2740,Luxembourg,49.6117,6.13
L-2761,Luxembourg,49.6117,6.13
L-2762,Luxembourg,49.6117,6.13
L-2763,Luxembourg,49.6117,6.13
L-2764,Luxembourg,49.6117,6.13
L-2850,Luxembourg,49.6117,6.13
L-2887,Luxembourg,49.6117,6.13
L-2888,Luxembourg,49.6117,6.13
L-2889,Luxembourg,49.6117,6.13
L-2900,Luxembourg,49.6117,6.13
L-2910,Luxembourg,49.6117,6.13
L-2911,Luxembourg,49.6117,6.13
L-2912,Luxembourg,49.6117,6.13
L-2913,Luxembourg,49.6117,6.13
L-2914,Luxembourg,49.6117,6.13
L-2918,Luxembourg,49.6117,6.13
L-2919,Luxembourg,49.6117,6.13
L-2920,Luxembourg,49.6117,6.13
L-2921,Luxembourg,49.6117,6.13
L-2922,Luxembourg,49.6117,6.13
L-2925,Luxembourg,49.6117,6.13
L-2926,Luxembourg,49.6117,6.13
L-2928,Luxembourg,49.6117,6.13
L-2929,Luxembourg,49.6117,6.13
L-2930,Luxembourg,49.6117,6.13
L-2931,Luxembourg,49.6117,6.13
L-2932,Luxembourg,49.6117,6.13
L-2933,Luxembourg,49.6117,6.13
L-2934,Luxembourg,49.6117,6.13
L-2935,Luxembourg,49.6117,6.13
L-2936,Luxembourg,49.6117,6.13
L-2937,Luxembourg,49.6117,6.13
L-2938,Luxembourg,49.6117,6.13
L-2939,Luxembourg,49.6117,6.13
L-2940,Luxembourg,49.6117,6.13
L-2941,Luxembourg,49.6117,6.13
L-2942,Luxembourg,49.6117,6.13
L-2946,Luxembourg,49.6117,6.13
L-2950,Luxembourg,49.6117,6.13
L-2951,Luxembourg,49.6117,6.13
L-2952,Luxembourg,49.6117,6.13
L-2953,Luxembourg,49.6117,6.13
L-2954,Luxembourg,49.6117,6.13
L-2955,Luxembourg,49.6117,6.13
L-2956,Luxembourg,49.6117,6.13
L-2957,Luxembourg,49.6117,6.13
L-2958,Luxembourg,49.6117,6.13
L-2959,Luxembourg,49.6117,6.13
L-2960,Luxembourg,49.6117,6.13
L-2961,Luxembourg,49.6117,6.13
L-2963,Luxembourg,49.6117,6.13
L-2964,Luxembourg,49.6117,6.13
L-2965,Luxembourg,49.6117,6.13
L-2966,Luxembourg,49.6117,6.13
L-2967,Luxembourg,49.6117,6.13
L-2968,Luxembourg,49.6117,6.13
L-2969,Luxembourg,49.6117,6.13
L-2970,Luxembourg,49.6117,6.13
L-2971,Luxembourg,49.6117,6.13
L-2972,Luxembourg,49.6117,6.13
L-2973,Luxembourg,49.6117,6.13
L-2974,Luxembourg,49.6117,6.13
L-2975,Luxembourg,49.6117,6.13
L-2976,Luxembourg,49.6117,6.13
L-2977,Luxembourg,49.6117,6.13
L-2981,Luxembourg,49.6117,6.13
L-2982,Luxembourg,49.6117,6.13
L-2983,Luxembourg,49.6117,6.13
L-2984,Luxembourg,49.6117,6.13
L-2985,Luxembourg,49.6117,6.13
L-2986,Luxembourg,49.6117,6.13
L-2987,Luxembourg,49.6117,6.13
L-2988,Luxembourg,49.6117,6.13
L-2990,Luxembourg,49.6117,6.13
L-2991,Luxembourg,49.6117,6.13
L-2992,Luxembourg,49.6117,6.13
L-2997,Luxembourg,49.6117,6.13
L-2998,Luxembourg,49.6117,6.13
L-2999,Luxembourg,49.6117,6.13
L-3201,Bettembourg,49.5186,6.1028
L-3205,Leudelange,49.5683,6.0653
L-3206,Roeser,49.5422,6.15
L-3209,Bettembourg,49.5186,6.1028
L-3210,Bettembourg,49.5186,6.1028
L-3211,Bettembourg,49.5186,6.1028
L-3212,Bettembourg,49.5186,6.1028
L-3213,Bettembourg,49.5186,6.1028
L-3214,Bettembourg,49.5186,6.1028
L-3215,Bettembourg,49.5186,6.1028
L-3216,Bettembourg,49.5186,6.1028
L-3217,Bettembourg,49.5186,6.1028
L-3218,Bettembourg,49.5186,6.1028
L-3219,Bettembourg,49.5186,6.1028
L-3220,Bettembourg,49.5186,6.1028
L-3221,Bettembourg,49.5186,6.1028
L-3222,Bettembourg,49.5186,6.1028
L-3223,Bettembourg,49.5186,6.1028
L-3224,Bettembourg,49.5186,6.1028
L-3225,Bettembourg,49.5186,6.1028
L-3230,Bettembourg,49.5186,6.1028
L-3231,Bettembourg,49.5186,6.1028
L-3232,Bettembourg,49.5186,6.1028
L-3233,Bettembourg,49.5186,6.1028
L-3234,Bettembourg,49.5186,6.1028
L-3235,Bettembourg,49.5186,6.1028
L-3236,Bettembourg,49.5186,6.1028
L-3237,Bettembourg,49.5186,6.1028
L-3238,Bettembourg,49.5186,6.1028
L-3239,Bettembourg,49.5186,6.1028
L-3240,Bettembourg,49.5186,6.1028
L-3241,Bettembourg,49.5186,6.1028
L-3242,Bettembourg,49.5186,6.1028
L-3249,Bettembourg,49.5186,6.1028
L-3250,Bettembourg,49.5186,6.1028
L-3251,Bettembourg,49.5186,6.1028
L-3252,Bettembourg,49.5186,6.1028
L-3253,Bettembourg,49.5186,6.1028
L-3254,Bettembourg,49.5186,6.1028
L-3255,Bettembourg,49.5186,6.1028
L-3256,Bettembourg,49.5186,6.1028
L-3257,Bettembourg,49.5186,6.1028
L-3258,Bettembourg,49.5186,6.1028
L-3259,Bettembourg,49.5186,6.1028
L-3260,Peppange,49.5244,6.1297
L-3261,Bettembourg,49.5186,6.1028
L-3265,Bettembourg,49.5186,6.1028
L-3266,Bettembourg,49.5186,6.1028
L-3267,Bettembourg,49.5186,6.1028
L-3269,Bettembourg,49.5186,6.1028
L-3270,Bettembourg,49.5186,6.1028
L-3271,Bettembourg,49.5186,6.1028
L-3272,Bettembourg,49.5186,6.1028
L-3273,Bettembourg,49.5186,6.1028
L-3274,Bettembourg,49.5186,6.1028
L-3275,Bettembourg,49.5186,6.1028
L-3276,Bettembourg,49.5186,6.1028
L-3277,Bettembourg,49.5186,6.1028
L-3278,Bettembourg,49.5186,6.1028
L-3279,Bettembourg,49.5186,6.1028
L-3280,Bettembourg,49.5186,6.1028
L-3281,Bettembourg,49.5186,6.1028
L-3282,Bettembourg,49.5186,6.1028
L-3283,Bettembourg,49.5186,6.1028
L-3284,Bettembourg,49.5186,6.1028
L-3285,Bettembourg,49.5186,6.1028
L-3286,Bettembourg,49.5186,6.1028
L-3287,Bettembourg,49.5186,6.1028
L-3288,Bettembourg,49.5186,6.1028
L-3290,Bettembourg,49.5186,6.1028
L-3311,Abweiler,49.5336,6.0808
L-3313,Bergem,49.525,6.0422
L-3314,Bergem,49.525,6.0422
L-3315,Bergem,49.525,6.0422
L-3316,Bergem,49.525,6.0422
L-3317,Bergem,49.525,6.0422
L-3318,Bergem,49.525,6.0422
L-3320,Bivange,49.5444,6.1378
L-3321,Berchem,49.5403,6.1292
L-3322,Bivange,49.5444,6.1378
L-3323,Bivange,49.5444,6.1378
L-3324,Bivange,49.5444,6.1378
L-3325,Berchem,49.5403,6.1292
L-3326,Crauthem,49.5356,6.1469
L-3327,Crauthem,49.5356,6.1469
L-3328,Crauthem,49.5356,6.1469
L-3329,Crauthem,49.5356,6.1469
L-3330,Crauthem,49.5356,6.1469
L-3332,Fennange,49.5197,6.0783
L-3333,Hellange,49.5067,6.1506
L-3334,Hellange,49.5067,6.1506
L-3335,Hellange,49.5067,6.1506
L-3336,Hellange,49.5067,6.1506
L-3337,Hellange,49.5067,6.1506
L-3340,Huncherange,49.5169,6.065
L-3341,Huncherange,49.5169,6.065
L-3345,Leudelange,49.5683,6.0653
L-3346,Leudelange,49.5683,6.0653
L-3347,Leudelange,49.5683,6.0653
L-3348,Leudelange,49.5683,6.0653
L-3349,Leudelange,49.5683,6.0653
L-3350,Leudelange,49.5683,6.0653
L-3351,Leudelange,49.5683,6.0653
L-3352,Leudelange,49.5683,6.0653
L-3353,Leudelange,49.5683,6.0653
L-3354,Leudelange,49.5683,6.0653
L-3355,Leudelange,49.5683,6.0653
L-3356,Leudelange,49.5683,6.0653
L-3357,Leudelange,49.5683,6.0653
L-3358,Leudelange,49.5683,6.0653
L-3359,Leudelange,49.5683,6.0653
L-3360,Leudelange,49.5683,6.0653
L-3361,Leudelange,49.5683,6.0653
L-3362,Leudelange,49.5683,6.0653
L-3363,Leudelange,49.5683,6.0653
L-3364,Leudelange,49.5683,6.0653
L-3365,Leudelange,49.5683,6.0653
L-3366,Leudelange,49.5683,6.0653
L-3367,Leudelange,49.5683,6.0653
L-3368,Leudelange,49.5683,6.0653
L-3369,Leudelange,49.5683,6.0653
L-3370,Leudelange,49.5683,6.0653
L-3371,Leudelange,49.5683,6.0653
L-3372,Leudelange,49.5683,6.0653
L-3373,Leudelange,49.5683,6.0653
L-3376,Leudelange,49.5683,6.0653
L-3377,Leudelange,49.5683,6.0653
L-3378,Livange,49.5303,6.1203
L-3380,Noertzange,49.5092,6.0561
L-3382,Noertzange,49.5092,6.0561
L-3383,Noertzange,49.5092,6.0561
L-3384,Noertzange,49.5092,6.0561
L-3385,Noertzange,49.5092,6.0561
L-3386,Noertzange,49.5092,6.0561
L-3390,Peppange,49.5244,6.1297
L-3391,Peppange,49.5244,6.1297
L-3392,Roedgen,49.5747,6.0347
L-3393,Roedgen,49.5747,6.0347
L-3394,Roeser,49.5422,6.15
L-3395,Roeser,49.5422,6.15
L-3396,Roeser,49.5422,6.15
L-3397,Roeser,49.5422,6.15
L-3398,Roeser,49.5422,6.15
L-3401,Dudelange,49.4806,6.0875
L-3402,Dudelange,49.4806,6.0875
L-3403,Dudelange,49.4806,6.0875
L-3409,Dudelange,49.4806,6.0875
L-3410,Dudelange,49.4806,6.0875
L-3411,Dudelange,49.4806,6.0875
L-3412,Dudelange,49.4806,6.0875
L-3413,Dudelange,49.4806,6.0875
L-3414,Dudelange,49.4806,6.0875
L-3415,Dudelange,49.4806,6.0875
L-3416,Dudelange,49.4806,6.0875
L-3417,Dudelange,49.4806,6.0875
L-3418,Dudelange,49.4806,6.0875
L-3419,Dudelange,49.4806,6.0875
L-3420,Dudelange,49.4806,6.0875
L-3421,Dudelange,49.4806,6.0875
L-3422,Dudelange,49.4806,6.0875
L-3423,Dudelange,49.4806,6.0875
L-3424,Dudelange,49.4806,6.0875
L-3425,Dudelange,49.4806,6.0875
L-3426,Dudelange,49.4806,6.0875
L-3427,Dudelange,49.4806,6.0875
L-3428,Dudelange,49.4806,6.0875
L-3429,Dudelange,49.4806,6.0875
L-3430,Dudelange,49.4806,6.0875
L-3431,Dudelange,49.4806,6.0875
L-3432,Dudelange,49.4806,6.0875
L-3433,Dudelange,49.4806,6.0875
L-3439,Dudelange,49.4806,6.0875
L-3440,Dudelange,49.4806,6.0875
L-3441,Dudelange,49.4806,6.0875
L-3442,Dudelange,49.4806,6.0875
L-3443,Dudelange,49.4806,6.0875
L-3444,Dudelange,49.4806,6.0875
L-3445,Dudelange,49.4806,6.0875
L-3446,Dudelange,49.4806,6.0875
L-3447,Dudelange,49.4806,6.0875
L-3448,Dudelange,49.4806,6.0875
L-3449,Dudelange,49.4806,6.0875
L-3450,Dudelange,49.4806,6.0875
L-3451,Dudelange,49.4806,6.0875
L-3452,Dudelange,49.4806,6.0875
L-3453,Dudelange,49.4806,6.0875
L-3460,Dudelange,49.4806,6.0875
L-3461,Dudelange,49.4806,6.0875
L-3462,Dudelange,49.4806,6.0875
L-3463,Dudelange,49.4806,6.0875
L-3464,Dudelange,49.4806,6.0875
L-3465,Dudelange,49.4806,6.0875
L-3466,Dudelange,49.4806,6.0875
L-3467,Dudelange,49.4806,6.0875
L-3468,Dudelange,49.4806,6.0875
L-3469,Dudelange,49.4806,6.0875
L-3470,Dudelange,49.4806,6.0875
L-3471,Dudelange,49.4806,6.0875
L-3472,Dudelange,49.4806,6.0875
L-3473,Dudelange,49.4806,6.0875
L-3474,Dudelange,49.4764,6.0826
L-3475,Dudelange,49.4806,6.0875
L-3480,Dudelange,49.4806,6.0875
L-3481,Dudelange,49.4806,6.0875
L-3482,Dudelange,49.4806,6.0875
L-3483,Dudelange,49.4806,6.0875
L-3484,Dudelange,49.4806,6.0875
L-3485,Dudelange,49.4806,6.0875
L-3486,Dudelange,49.4806,6.0875
L-3487,Dudelange,49.4806,6.0875
L-3488,Dudelange,49.4806,6.0875
L-3489,Dudelange,49.4806,6.0875
L-3490,Dudelange,49.4806,6.0875
L-3491,Dudelange,49.4806,6.0875
L-3492,Dudelange,49.4806,6.0875
L-3493,Dudelange,49.4806,6.0875
L-3501,Dudelange,49.4806,6.0875
L-3502,Dudelange,49.4806,6.0875
L-3503,Dudelange,49.4806,6.0875
L-3504,Dudelange,49.4806,6.0875
L-3505,Dudelange,49.4806,6.0875
L-3506,Dudelange,49.4806,6.0875
L-3507,Dudelange,49.4806,6.0875
L-3508,Dudelange,49.4806,6.0875
L-3509,Dudelange,49.4806,6.0875
L-3510,Dudelange,49.4806,6.0875
L-3511,Dudelange,49.4806,6.0875
L-3512,Dudelange,49.4806,6.0875
L-3513,Dudelange,49.4806,6.0875
L-3514,Dudelange,49.4806,6.0875
L-3515,Dudelange,49.4806,6.0875
L-3516,Dudelange,49.4806,6.0875
L-3520,Dudelange,49.4806,6.0875
L-3521,Dudelange,49.4806,6.0875
L-3522,Dudelange,49.4806,6.0875
L-3523,Dudelange,49.4806,6.0875
L-3524,Dudelange,49.4806,6.0875
L-3525,Dudelange,49.4806,6.0875
L-3526,Dudelange,49.4806,6.0875
L-3530,Dudelange,49.4806,6.0875
L-3531,Dudelange,49.4806,6.0875
L-3532,Dudelange,49.4806,6.0875
L-3539,Dudelange,49.4806,6.0875
L-3540,Dudelange,49.4806,6.0875
L-3541,Dudelange,49.4806,6.0875
L-3542,Dudelange,49.4806,6.0875
L-3543,Dudelange,49.4806,6.0875
L-3544,Dudelange,49.4806,6.0875
L-3545,Dudelange,49.4806,6.0875
L-3546,Dudelange,49.4806,6.0875
L-3547,Dudelange,49.4806,6.0875
L-3548,Dudelange,49.4806,6.0875
L-3549,Dudelange,49.4806,6.0875
L-3550,Dudelange,49.4806,6.0875
L-3551,Dudelange,49.4806,6.0875
L-3552,Dudelange,49.4806,6.0875
L-3553,Dudelange,49.4806,6.0875
L-3554,Dudelange,49.4806,6.0875
L-3560,Dudelange,49.4806,6.0875
L-3561,Dudelange,49.4806,6.0875
L-3562,Dudelange,49.4806,6.0875
L-3563,Dudelange,49.4806,6.0875
L-3564,Dudelange,49.4806,6.0875
L-3565,Dudelange,49.4806,6.0875
L-3566,Dudelange,49.4806,6.0875
L-3567,Dudelange,49.4806,6.0875
L-3568,Dudelange,49.4806,6.0875
L-3569,Dudelange,49.4806,6.0875
L-3570,Dudelange,49.4806,6.0875
L-3571,Dudelange,49.4806,6.0875
L-3572,Dudelange,49.4806,6.0875
L-3573,Dudelange,49.4806,6.0875
L-3574,Dudelange,49.4806,6.0875
L-3575,Dudelange,49.4806,6.0875
L-3576,Dudelange,49.4806,6.0875
L-3582,Dudelange,49.4806,6.0875
L-3583,Dudelange,49.4806,6.0875
L-3588,Dudelange,49.4806,6.0875
L-3589,Dudelange,49.4806,6.0875
L-3590,Dudelange,49.4806,6.0875
L-3591,Dudelange,49.4806,6.0875
L-3592,Dudelange,49.4806,6.0875
L-3593,Dudelange,49.4806,6.0875
L-3594,Dudelange,49.4806,6.0875
L-3595,Dudelange,49.4806,6.0875
L-3596,Dudelange,49.4806,6.0875
L-3597,Dudelange,49.4806,6.0875
L-3598,Dudelange,49.4806,6.0875
L-3601,Kayl,49.4892,6.0397
L-3611,Kayl,49.4892,6.0397
L-3612,Kayl,49.4892,6.0397
L-3613,Kayl,49.4892,6.0397
L-3614,Kayl,49.4892,6.0397
L-3615,Kayl,49.4892,6.0397
L-3616,Kayl,49.4892,6.0397
L-3617,Kayl,49.4892,6.0397
L-3620,Kayl,49.4892,6.0397
L-3621,Kayl,49.4892,6.0397
L-3622,Kayl,49.4892,6.0397
L-3630,Kayl,49.4892,6.0397
L-3631,Kayl,49.4892,6.0397
L-3635,Kayl,49.4892,6.0397
L-3636,Kayl,49.4892,6.0397
L-3637,Kayl,49.4892,6.0397
L-3638,Kayl,49.4892,6.0397
L-3640,Kayl,49.4892,6.0397
L-3641,Kayl,49.4892,6.0397
L-3642,Kayl,49.4892,6.0397
L-3643,Kayl,49.4892,6.0397
L-3644,Kayl,49.4892,6.0397
L-3650,Kayl,49.4892,6.0397
L-3651,Kayl,49.4892,6.0397
L-3652,Kayl,49.4892,6.0397
L-3653,Kayl,49.4892,6.0397
L-3654,Kayl,49.4892,6.0397
L-3655,Kayl,49.4892,6.0397
L-3656,Kayl,49.4892,6.0397
L-3657,Kayl,49.4892,6.0397
L-3658,Kayl,49.4892,6.0397
L-3660,Kayl,49.4892,6.0397
L-3670,Kayl,49.4892,6.0397
L-3671,Kayl,49.4892,6.0397
L-3672,Kayl,49.4892,6.0397
L-3673,Kayl,49.4892,6.0397
L-3674,Kayl,49.4892,6.0397
L-3675,Kayl,49.4892,6.0397
L-3676,Kayl,49.4892,6.0397
L-3701,Rumelange,49.4608,6.0331
L-3705,Tetange,49.4758,6.0422
L-3710,Rumelange,49.4608,6.0331
L-3711,Rumelange,49.4608,6.0331
L-3712,Rumelange,49.4608,6.0331
L-3713,Rumelange,49.4608,6.0331
L-3714,Rumelange,49.4608,6.0331
L-3715,Rumelange,49.4608,6.0331
L-3716,Rumelange,49.4608,6.0331
L-3717,Rumelange,49.4608,6.0331
L-3718,Rumelange,49.4608,6.0331
L-3719,Rumelange,49.4608,6.0331
L-3720,Rumelange,49.4608,6.0331
L-3721,Rumelange,49.4608,6.0331
L-3722,Rumelange,49.4608,6.0331
L-3723,Rumelange,49.4608,6.0331
L-3724,Rumelange,49.4608,6.0331
L-3725,Rumelange,49.4608,6.0331
L-3726,Rumelange,49.4608,6.0331
L-3727,Rumelange,49.4608,6.0331
L-3728,Rumelange,49.4608,6.0331
L-3729,Rumelange,49.4608,6.0331
L-3730,Rumelange,49.4608,6.0331
L-3733,Rumelange,49.4608,6.0331
L-3734,Rumelange,49.4608,6.0331
L-3735,Rumelange,49.4608,6.0331
L-3736,Rumelange,49.4608,6.0331
L-3737,Rumelange,49.4608,6.0331
L-3738,Rumelange,49.4608,6.0331
L-3739,Rumelange,49.4608,6.0331
L-3740,Rumelange,49.4608,6.0331
L-3741,Rumelange,49.4608,6.0331
L-3742,Rumelange,49.4608,6.0331
L-3743,Rumelange,49.4608,6.0331
L-3744,Rumelange,49.4608,6.0331
L-3750,Rumelange,49.4608,6.0331
L-3751,Rumelange,49.4608,6.0331
L-3752,Rumelange,49.4608,6.0331
L-3753,Rumelange,49.4608,6.0331
L-3754,Rumelange,49.4608,6.0331
L-3755,Rumelange,49.4608,6.0331
L-3761,Tetange,49.4758,6.0422
L-3762,Tetange,49.4758,6.0422
L-3763,Tetange,49.4758,6.0422
L-3764,Tetange,49.4758,6.0422
L-3765,Tetange,49.4758,6.0422
L-3766,Tetange,49.4758,6.0422
L-3767,Tetange,49.4758,6.0422
L-3768,Tetange,49.4758,6.0422
L-3770,Tetange,49.4758,6.0422
L-3771,Tetange,49.4758,6.0422
L-3772,Tetange,49.4758,6.0422
L-3773,Tetange,49.4758,6.0422
L-3774,Tetange,49.4758,6.0422
L-3775,Tetange,49.4758,6.0422
L-3776,Tetange,49.4758,6.0422
L-3780,Tetange,49.4758,6.0422
L-3781,Tetange,49.4758,6.0422
L-3782,Tetange,49.4758,6.0422
L-3784,Tetange,49.4758,6.0422
L-3786,Tetange,49.4758,6.0422
L-3787,Tetange,49.4758,6.0422
L-3788,Tetange,49.4758,6.0422
L-3789,Tetange,49.4758,6.0422
L-3790,Tetange,49.4758,6.0422
L-3801,Schifflange,49.5064,6.0128
L-3810,Schifflange,49.5064,6.0128
L-3811,Schifflange,49.5064,6.0128
L-3812,Schifflange,49.5064,6.0128
L-3813,Schifflange,49.5064,6.0128
L-3814,Schifflange,49.5064,6.0128
L-3815,Schifflange,49.5064,6.0128
L-3816,Schifflange,49.5064,6.0128
L-3817,Schifflange,49.5064,6.0128
L-3818,Schifflange,49.5064,6.0128
L-3819,Schifflange,49.5064,6.0128
L-3820,Schifflange,49.5064,6.0128
L-3821,Schifflange,49.5064,6.0128
L-3822,Schifflange,49.5064,6.0128
L-3823,Schifflange,49.5064,6.0128
L-3824,Schifflange,49.5064,6.0128
L-3825,Schifflange,49.5064,6.0128
L-3830,Schifflange,49.5064,6.0128
L-3831,Schifflange,49.5064,6.0128
L-3832,Schifflange,49.5064,6.0128
L-3833,Schifflange,49.5064,6.0128
L-3834,Schifflange,49.5064,6.0128
L-3835,Schifflange,49.5064,6.0128
L-3836,Schifflange,49.5064,6.0128
L-3837,Schifflange,49.5064,6.0128
L-3838,Schifflange,49.5064,6.0128
L-3839,Schifflange,49.5064,6.0128
