Postal Code,Place Name,State,State Abbreviation,City,Latitude,Longitude
94135,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94136,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94137,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94138,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94139,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94140,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94141,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94142,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94143,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94146,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94147,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94148,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94150,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94151,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94152,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94153,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94161,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94162,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94163,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94164,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94165,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94166,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94180,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94185,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94186,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94187,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94191,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94192,Arnemark,Norrbotten,BD,Piteå,65.4833,21.2
94199,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94203,Koler,Norrbotten,BD,Piteå,65.5,20.5
94204,Storsund,Norrbotten,BD,Piteå,65.5667,20.6167
94205,Långträsk,Norrbotten,BD,Piteå,65.3833,20.3333
94294,Sikfors,Norrbotten,BD,Piteå,65.5333,21.1667
94298,Koler,Norrbotten,BD,Piteå,65.5,20.5
94301,Öjebyn,Norrbotten,BD,Piteå,65.35,21.4
94321,Öjebyn,Norrbotten,BD,Piteå,65.35,21.4
94322,Öjebyn,Norrbotten,BD,Piteå,65.35,21.4
94323,Öjebyn,Norrbotten,BD,Piteå,65.35,21.4
94328,Öjebyn,Norrbotten,BD,Piteå,65.35,21.4
94331,Öjebyn,Norrbotten,BD,Piteå,65.35,21.4
94332,Öjebyn,Norrbotten,BD,Piteå,65.35,21.4
94333,Öjebyn,Norrbotten,BD,Piteå,65.35,21.4
94335,Öjebyn,Norrbotten,BD,Piteå,65.35,21.4
94336,Öjebyn,Norrbotten,BD,Piteå,65.35,21.4
94401,Hortlax,Norrbotten,BD,Piteå,65.2833,21.3833
94421,Hortlax,Norrbotten,BD,Piteå,65.2833,21.3833
94431,Hortlax,Norrbotten,BD,Piteå,65.2833,21.3833
94432,Hortlax,Norrbotten,BD,Piteå,65.2833,21.3833
94471,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94472,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94473,Piteå,Norrbotten,BD,Piteå,65.3172,21.4794
94491,Hortlax,Norrbotten,BD,Piteå,65.2833,21.3833
94492,Blåsmark,Norrbotten,BD,Piteå,65.2667,21.2833
94493,Hemmingsmark,Norrbotten,BD,Piteå,65.2167,21.2667
94494,Jävrebyn,Norrbotten,BD,Piteå,65.15,21.4833
94501,Norrfjärden,Norrbotten,BD,Piteå,65.4167,21.45
94521,Norrfjärden,Norrbotten,BD,Piteå,65.4167,21.45
94523,Rosvik,Norrbotten,BD,Piteå,65.4333,21.7
94531,Norrfjärden,Norrbotten,BD,Piteå,65.4167,21.45
94532,Norrfjärden,Norrbotten,BD,Piteå,65.4167,21.45
94533,Rosvik,Norrbotten,BD,Piteå,65.4333,21.7
94534,Rosvik,Norrbotten,BD,Piteå,65.4333,21.7
94591,Norrfjärden,Norrbotten,BD,Piteå,65.4167,21.45
94592,Altersbruk,Norrbotten,BD,Piteå,65.4833,21.4
94593,Sjulsmark,Norrbotten,BD,Piteå,65.5167,21.5
94631,Roknäs,Norrbotten,BD,Piteå,65.35,21.2
94640,Svensbyn,Norrbotten,BD,Piteå,65.3,21.2333
94691,Roknäs,Norrbotten,BD,Piteå,65.35,21.2
94692,Lillpite,Norrbotten,BD,Piteå,65.3667,21.1333
94699,Roknäs,Norrbotten,BD,Piteå,65.35,21.2
94295,Vidsel,Norrbotten,BD,Boden,65.85,20.5167
95595,Niemisel,Norrbotten,BD,Boden,66,22
95599,Råneå,Norrbotten,BD,Boden,65.8548,22.2913
96024,Harads,Norrbotten,BD,Boden,66.084,20.955
96100,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96101,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96103,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96117,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96119,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96121,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96122,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96123,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96128,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96131,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96132,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96133,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96134,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96135,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96136,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96137,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96138,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96139,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96140,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96142,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96143,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96144,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96145,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96146,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96147,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96148,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96149,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96150,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96151,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96161,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96162,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96164,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96167,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96168,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96173,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96174,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96175,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96176,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96177,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96186,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96191,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96192,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96193,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96195,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96196,Boden,Norrbotten,BD,Boden,65.8252,21.6886
96197,Gunnarsbyn,Norrbotten,BD,Boden,66.0833,21.8333
96198,Boden,Norrbotten,BD,Boden,65.8252,21.6886
95296,Lappträsk,Norrbotten,BD,Haparanda,65.9667,23.5
95301,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95321,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95322,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95323,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95324,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95328,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95331,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95332,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95333,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95334,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95335,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95336,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95337,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95385,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95391,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95392,Haparanda,Norrbotten,BD,Haparanda,65.8355,24.1368
95393,Karungi,Norrbotten,BD,Haparanda,66.05,23.95
95394,Seskarö,Norrbotten,BD,Haparanda,65.75,23.7333
95395,Nikkala,Norrbotten,BD,Haparanda,65.8,23.9333
98010,Vittangi,Norrbotten,BD,Kiruna,67.6759,21.642
98013,Lannavaara,Norrbotten,BD,Kiruna,68.05,21.9333
98014,Övre Soppero,Norrbotten,BD,Kiruna,68.0833,21.6833
98016,Karesuando,Norrbotten,BD,Kiruna,68.4396,22.4705
98020,Svappavaara,Norrbotten,BD,Kiruna,67.4557,22.1795
98101,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98102,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98105,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98107,Abisko,Norrbotten,BD,Kiruna,67.8557,20.2251
98121,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98122,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98123,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98124,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98128,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98129,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98131,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98132,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98133,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98134,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98135,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98136,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98137,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98138,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98139,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98140,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98141,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98142,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98143,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98144,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98145,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98180,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98181,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98184,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98185,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98186,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98187,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98191,Jukkasjärvi,Norrbotten,BD,Kiruna,67.85,20.6167
98192,Kiruna,Norrbotten,BD,Kiruna,67.8557,20.2251
98193,Björkliden,Norrbotten,BD,Kiruna,68.3667,18.6333
98194,Riksgränsen,Norrbotten,BD,Kiruna,68.427,18.1257
74601,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74621,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74622,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74623,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74624,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74625,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74626,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74627,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74629,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74630,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74631,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74632,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74633,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74634,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74635,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74636,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74637,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74638,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74639,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74640,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74641,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74650,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74651,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74652,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74680,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74691,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74692,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74693,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74694,Bålsta,Uppsala,C,Håbo,59.5671,17.5278
74695,Skokloster,Uppsala,C,Håbo,59.5671,17.5278
74696,Skokloster,Uppsala,C,Håbo,59.5671,17.5278
81400,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81421,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81422,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81423,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81424,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81425,Älvkarleby,Uppsala,C,Älvkarleby,60.5708,17.4489
81426,Älvkarleby,Uppsala,C,Älvkarleby,60.5708,17.4489
81427,Älvkarleby,Uppsala,C,Älvkarleby,60.5708,17.4489
81430,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81431,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81432,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81440,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81441,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81442,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81470,Älvkarleby,Uppsala,C,Älvkarleby,60.5708,17.4489
81481,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81492,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81493,Skutskär,Uppsala,C,Älvkarleby,60.641,17.4091
81494,Älvkarleby,Uppsala,C,Älvkarleby,60.5708,17.4489
81495,Älvkarleby,Uppsala,C,Älvkarleby,60.5708,17.4489
74101,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74121,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74122,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74123,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74124,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74125,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74130,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74131,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74140,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74141,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74142,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74143,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74144,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74171,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74172,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74173,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74175,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74180,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74190,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74191,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74192,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74193,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74194,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74195,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74196,Knivsta,Uppsala,C,Knivsta,59.7256,17.7875
74802,Örbyhus,Uppsala,C,Tierp,60.2333,17.7
74840,Örbyhus,Uppsala,C,Tierp,60.2333,17.7
74841,Örbyhus,Uppsala,C,Tierp,60.2333,17.7
74842,Örbyhus,Uppsala,C,Tierp,60.2333,17.7
74850,Tobo,Uppsala,C,Tierp,60.2667,17.65
74894,Örbyhus,Uppsala,C,Tierp,60.2333,17.7
74895,Örbyhus,Uppsala,C,Tierp,60.2333,17.7
74896,Tobo,Uppsala,C,Tierp,60.2667,17.65
81064,Karlholmsbruk,Uppsala,C,Tierp,60.5167,17.6167
81500,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81503,Månkarbo,Uppsala,C,Tierp,60.2333,17.4667
81504,Söderfors,Uppsala,C,Tierp,60.3833,17.2333
81521,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81522,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81523,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81524,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81525,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81526,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81527,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81528,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81536,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81537,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81538,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81540,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81541,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81544,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81545,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81569,Månkarbo,Uppsala,C,Tierp,60.2333,17.4667
81575,Söderfors,Uppsala,C,Tierp,60.3833,17.2333
81576,Söderfors,Uppsala,C,Tierp,60.3833,17.2333
81580,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81582,Söderfors,Uppsala,C,Tierp,60.3833,17.2333
81583,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81591,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81592,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81593,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81594,Tierp,Uppsala,C,Tierp,60.3427,17.5181
81595,Månkarbo,Uppsala,C,Tierp,60.2333,17.4667
74010,Almunge,Uppsala,C,Uppsala,59.8833,18.05
74011,Länna,Uppsala,C,Uppsala,59.8667,17.9667
74012,Knutby,Uppsala,C,Uppsala,59.9167,18.25
74020,Vänge,Uppsala,C,Uppsala,59.9167,17.3667
74022,Bälinge,Uppsala,C,Uppsala,59.95,17.5333
74030,Björklinge,Uppsala,C,Uppsala,60.0333,17.55
74174,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
74301,Storvreta,Uppsala,C,Uppsala,59.9667,17.7
74321,Storvreta,Uppsala,C,Uppsala,59.9667,17.7
74322,Storvreta,Uppsala,C,Uppsala,59.9667,17.7
74330,Storvreta,Uppsala,C,Uppsala,59.9667,17.7
74332,Storvreta,Uppsala,C,Uppsala,59.9667,17.7
74334,Storvreta,Uppsala,C,Uppsala,59.9667,17.7
74335,Storvreta,Uppsala,C,Uppsala,59.9667,17.7
74340,Storvreta,Uppsala,C,Uppsala,59.9667,17.7
74341,Storvreta,Uppsala,C,Uppsala,59.9667,17.7
74350,Vattholma,Uppsala,C,Uppsala,60.0167,17.7333
74391,Storvreta,Uppsala,C,Uppsala,59.9667,17.7
74392,Vattholma,Uppsala,C,Uppsala,60.0167,17.7333
74393,Vattholma,Uppsala,C,Uppsala,60.0167,17.7333
74394,Skyttorp,Uppsala,C,Uppsala,60.0833,17.7333
74793,Alunda,Uppsala,C,Uppsala,60.0667,18.0833
74794,Alunda,Uppsala,C,Uppsala,60.0667,18.0833
75002,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75003,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75006,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75007,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75008,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75009,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75010,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75011,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75013,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75015,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75016,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75017,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75020,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75021,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75022,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75023,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75024,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75025,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75026,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75100,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75101,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75103,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75104,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75105,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75106,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75108,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75109,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75110,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75120,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75121,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75122,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75123,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75124,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75125,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75126,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75127,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75128,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75129,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75130,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75131,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75132,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75133,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75134,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75135,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75136,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75137,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75138,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75140,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75141,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75142,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75143,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75144,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75145,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75146,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75147,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75148,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75149,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75170,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75171,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75172,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75173,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75174,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75181,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75182,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75183,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75184,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75185,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75186,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75187,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75188,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75189,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75200,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75217,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75218,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75222,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75223,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75224,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75225,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75226,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75227,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75228,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75229,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75230,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75231,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75232,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75233,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75234,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75236,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75237,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75238,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75239,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75240,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75241,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75242,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75243,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75244,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75258,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75260,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75261,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75262,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75263,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75264,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75266,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75267,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75272,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
75273,Uppsala,Uppsala,C,Uppsala,59.8585,17.6454
